"AccessionID","system","Frequency","database","isol_env","host_species","oxygen_tolerance","dependent","oxygen_requirement","classification","Column_1","Column_2","Column_3","Column_4","Column_5","Column_6","Column_7","Phylum","P_count","Family","F_count","bact_defence_system"
"GCA_015864575","AbiE",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864575","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864575","Actinomycetota",82,"Microbacteriaceae",33,"Abi"
"GCA_015864575","DMS_other",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864575","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864575","Actinomycetota",82,"Microbacteriaceae",33,"DMS"
"GCA_015864575","RM_type_IIG",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864575","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864575","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864575","RM_type_IV",2,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864575","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864575","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864575","dXTPase",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864575","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864575","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_015864605","DMS_other",4,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"DMS"
"GCA_015864605","DRT_other",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"DRT"
"GCA_015864605","Helicase-DUF2290",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"Helicase-DUF2290"
"GCA_015864605","RM_type_II",2,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_015864605","RM_type_IIG",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_015864605","retron_XIII",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"Retron"
"GCA_015864625","AbiE",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"Abi"
"GCA_015864625","dXTPase",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_015864635","DMS_other",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"DMS"
"GCA_015864635","DRT_other",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"DRT"
"GCA_015864635","I-F",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"CRISPR-Cas_cctyper"
"GCA_015864635","RM_type_III",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_015864635","cas_type_I-F1",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"CRISPR-Cas_padloc"
"GCA_015864635","cbass_type_II",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"CBASS"
"GCA_015864635","gabija",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"Gabija"
"GCA_015864635","ietAS",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"ietAS"
"GCA_015864635","retron_XIII",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fozii","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter fozii","Pseudomonadota",498,"Moraxellaceae",27,"Retron"
"GCA_015864665","AbiE",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"Abi"
"GCA_015864665","DMS_other",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"DMS"
"GCA_015864665","RM_type_I",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864665","dXTPase",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_015864665","gabija",2,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"Gabija"
"GCA_015864665","ietAS",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp015864665","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp015864665","Actinomycetota",82,"Microbacteriaceae",33,"ietAS"
"GCA_015864675","DMS_other",3,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"DMS"
"GCA_015864675","RM_type_I",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864675","RM_type_IIG",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864675","RM_type_IV",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"RM"
"GCA_015864675","brex_type_I",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"BREX"
"GCA_015864675","dXTPase",1,"mardb","Water","","","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp004118935","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","s__Rhodoglobus sp004118935","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_016106655","DMS_other",3,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"DMS"
"GCA_016106655","DRT_other",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"DRT"
"GCA_016106655","RM_type_I",2,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_016106655","retron_XIII",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"Retron"
"GCA_016106655","viperin_solo",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"Viperin"
"GCA_016106655","zorya_type_I",1,"mardb","Water","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp015277735","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter sp015277735","Pseudomonadota",498,"Moraxellaceae",27,"Zorya"
"GCA_016599245","AbiE",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"Abi"
"GCA_016599245","DMS_other",3,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"DMS"
"GCA_016599245","RM_type_II",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"RM"
"GCA_016599245","RM_type_IIG",3,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"RM"
"GCA_016599245","RM_type_IV",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"RM"
"GCA_016599245","dXTPase",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"dXTPase"
"GCA_016599245","hma",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"Hma"
"GCA_016599245","wadjet_other",1,"bacdive","Ice","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tomitella;s__Tomitella biformata","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Mycobacteriales","f__Mycobacteriaceae","g__Tomitella","s__Tomitella biformata","Actinomycetota",82,"Mycobacteriaceae",4,"Wadjet"
"GCA_016881145","AbiD",1,"bacdive","Forest","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Subtercola;s__Subtercola lobariae","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Subtercola","s__Subtercola lobariae","Actinomycetota",82,"Microbacteriaceae",33,"Abi"
"GCA_016881145","DMS_other",1,"bacdive","Forest","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Subtercola;s__Subtercola lobariae","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Subtercola","s__Subtercola lobariae","Actinomycetota",82,"Microbacteriaceae",33,"DMS"
"GCA_016881145","dXTPase",1,"bacdive","Forest","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Subtercola;s__Subtercola lobariae","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Subtercola","s__Subtercola lobariae","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_016881145","disarm_type_I",1,"bacdive","Forest","0","aerobe","","aerobe","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Subtercola;s__Subtercola lobariae","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Subtercola","s__Subtercola lobariae","Actinomycetota",82,"Microbacteriaceae",33,"DISARM"
"GCA_016903655","DMS_other",9,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"DMS"
"GCA_016903655","PT_PbeABCD",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"Phosphorothioation"
"GCA_016903655","PT_SspABCD",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"Phosphorothioation"
"GCA_016903655","RM_type_II",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"RM"
"GCA_016903655","RM_type_IV",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"RM"
"GCA_016903655","cas_type_III-B",2,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"CRISPR-Cas_padloc"
"GCA_016903655","cas_type_other",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"CRISPR-Cas_padloc"
"GCA_016903655","hma",1,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"Hma"
"GCA_016903655","septu_type_I",2,"bacdive","Freshwater sediment","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Gomphosphaeriaceae;g__Gomphosphaeria;s__Gomphosphaeria aponina","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Gomphosphaeriaceae","g__Gomphosphaeria","s__Gomphosphaeria aponina","Cyanobacteriota",9,"Gomphosphaeriaceae",1,"Septu"
"GCA_016903675","DMS_other",14,"bacdive","Wetland","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Stigonema;s__Stigonema ocellatum","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Nostocaceae","g__Stigonema","s__Stigonema ocellatum","Cyanobacteriota",9,"Nostocaceae",2,"DMS"
"GCA_016903675","I-D",3,"bacdive","Wetland","0","0","","","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Stigonema;s__Stigonema ocellatum","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Nostocaceae","g__Stigonema","s__Stigonema ocellatum","Cyanobacteriota",9,"Nostocaceae",2,"CRISPR-Cas_cctyper"
